request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
4,BasicRequest,1,360,360,2977;-1;-1,2983;-1;-1,,,,,13.47694671413731,112.30788928447757,0:t_wait:79.67189809945614;t_drive:43.476946714137284;fare:100,,,0,0,360,403.47694671413734,100,0
3,BasicRequest,1,360,360,2982;-1;-1,2980;-1;-1,,,,,158.13938860976756,1274.3900625592087,0:t_wait:0;t_drive:188.1393886097676;fare:127,,,0,4,360,548.1393886097674,127,0
0,BasicRequest,1,180,180,2966;-1;-1,2988;-1;-1,,,,,278.91382899027775,2634.7327710788463,0:t_wait:158.42488667311727;t_drive:308.9138289902778;fare:263,,,0,2,338.4248866731174,647.3387156633949,263,0
2,BasicRequest,1,300,300,2970;-1;-1,2987;-1;-1,,,,,171.63648313227776,1834.4631759372724,0:t_wait:214.96651469215976;t_drive:201.63648313227782;fare:183,,,0,1,514.9665146921598,716.6029978244372,183,0
1,BasicRequest,1,180,180,2966;-1;-1,2973;-1;-1,,,,,296.69307469402173,2980.382453472116,0:t_wait:158.42488667311727;t_drive:376.34142212259326;fare:298,,,0,2,338.4248866731174,714.7663087957102,298,0
5,BasicRequest,1,660,660,2983;-1;-1,2985;-1;-1,,,,,77.7585747541395,660.473174979857,0:t_wait:0;t_drive:107.75857475413954;fare:100,,,0,0,660,767.7585747541395,100,0
8,BasicRequest,1,900,900,2977;-1;-1,2986;-1;-1,,,,,111.94455948550961,1060.4065922814564,0:t_wait:83.83847853172324;t_drive:141.94455948550967;fare:106,,,0,0,983.8384785317231,1125.7830380172325,106,0
9,BasicRequest,1,900,900,2976;-1;-1,2982;-1;-1,,,,,113.5625231680923,828.4892168769597,0:t_wait:99.8766090386531;t_drive:143.5625231680923;fare:100,,,0,3,999.876609038653,1143.4391322067454,100,0
7,BasicRequest,1,840,840,2966;-1;-1,2967;-1;-1,,,,,103.09018014133937,889.1057434150202,0:t_wait:280.00167958811517;t_drive:133.09018014133926;fare:100,,,0,4,1120.0016795881152,1253.091859729454,100,0
6,BasicRequest,1,840,840,2993;-1;-1,2988;-1;-1,,,,,208.72429496749368,2316.518160262808,0:t_wait:220.58874104780648;t_drive:238.72429496749373;fare:231,,,0,1,1060.5887410478058,1299.3130360152993,231,0
13,BasicRequest,1,1140,1140,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:t_wait:10.320430280955861;t_drive:157.42579406656046;fare:138,,,0,2,1150.320430280956,1307.746224347516,138,0
10,BasicRequest,1,960,960,2977;-1;-1,2991;-1;-1,,,,,254.82775117248474,2383.691365711668,0:t_wait:23.838478531723126;t_drive:361.4606871724849;fare:238,,,0,0,983.8384785317231,1345.299165704207,238,0
11,BasicRequest,1,1080,1080,2977;-1;-1,2981;-1;-1,,,,,113.57192524896666,969.4191104080554,0:t_wait:173.11103030620166;t_drive:143.57192524896664;fare:100,,,0,3,1253.1110303062019,1396.6829555551687,100,0
15,BasicRequest,1,1320,1320,2993;-1;-1,2969;-1;-1,,,,,63.79644102995483,886.0616809715947,0:t_wait:112.05207065293325;t_drive:93.79644102995485;fare:100,,,0,0,1432.052070652933,1525.8485116828876,100,0
14,BasicRequest,1,1200,1200,2975;-1;-1,2981;-1;-1,,,,,108.18066588994196,924.4919490828495,0:t_wait:207.2211037094337;t_drive:138.18066588994202;fare:100,,,0,2,1407.221103709433,1545.4017695993748,100,0
12,BasicRequest,1,1080,1080,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:231.63101462928353;t_drive:228.06309279928792;fare:237,,,0,4,1311.631014629283,1539.6941074285717,237,0
20,BasicRequest,1,1560,1560,2981;-1;-1,2979;-1;-1,,,,,36.17924043220354,176.13052741122,0:t_wait:15.401769599374802;t_drive:66.17924043220364;fare:100,,,0.0,2.0,1575.4017695993748,1641.5810100315787,100.0,0
25,BasicRequest,1,1680,1680,2990;-1;-1,2982;-1;-1,,,,,224.7451087756582,1872.8759064638184,0:,,,,,,,,0
19,BasicRequest,1,1500,1500,2989;-1;-1,2975;-1;-1,,,,,126.96715614988648,1557.6160345823869,0:t_wait:37.51804354900537;t_drive:156.96715614988648;fare:155,,,0,1,1537.5180435490054,1694.4851996988916,155,0
16,BasicRequest,1,1440,1440,2977;-1;-1,2979;-1;-1,,,,,85.83247653831305,715.2706378192755,0:t_wait:132.58664960817623;t_drive:115.83247653831313;fare:100,,,0,3,1572.5866496081762,1718.4191261464894,100,0
21,BasicRequest,1,1620,1620,2978;-1;-1,2979;-1;-1,,,,,37.42546113022892,311.87884275190765,0:t_wait:30.993665016260366;t_drive:67.425461130229;fare:100,,,0,3,1650.9936650162604,1718.4191261464894,100,0
18,BasicRequest,1,1500,1500,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:204.14002974086043;t_drive:230.30021679086167;fare:216,,,0,0,1704.1400297408607,1934.440246531722,216,0
17,BasicRequest,1,1500,1500,2984;-1;-1,2972;-1;-1,,,,,166.20078449443824,1890.1043999290782,0:t_wait:142.6522814798318;t_drive:196.20078449443827;fare:189,,,0,1,1775.9303774798316,1972.1311619742692,189,0
22,BasicRequest,1,1620,1620,2985;-1;-1,2982;-1;-1,,,,,129.65668328940987,1095.1193087163879,0:t_wait:255.61288307645304;t_drive:159.65668328940978;fare:109,,,0,3,1875.6128830764528,2035.2695663658624,109,0
23,BasicRequest,1,1680,1680,2967;-1;-1,2990;-1;-1,,,,,137.56405431369114,1532.7491772517287,0:t_wait:220.37259713002413;t_drive:167.56405431369103;fare:153,,,0,2,1900.3725971300235,2067.9366514437156,153,0
24,BasicRequest,1,1680,1680,2969;-1;-1,2977;-1;-1,,,,,256.65680684883455,2203.346162362212,0:t_wait:223.9515232122826;t_drive:286.65680684883455;fare:220,,,0,4,1903.9515232122828,2190.6083300611167,220,0
26,BasicRequest,1,2040,2040,2991;-1;-1,2993;-1;-1,,,,,56.75290494872581,788.2347909545251,0:t_wait:104.29933863417136;t_drive:86.7529049487257;fare:100,,,0,2,2193.0720426341722,2279.8249475828984,100,0
27,BasicRequest,1,2040,2040,2969;-1;-1,2993;-1;-1,,,,,75.16881497004519,1044.011319028405,0:t_wait:104.65613261285216;t_drive:135.16881497004488;fare:104,,,0,2,2144.6561326128526,2279.8249475828984,104,0
28,BasicRequest,1,2100,2100,2973;-1;-1,2981;-1;-1,,,,,178.24268845651838,1853.8591110857842,0:t_wait:34.44352830090247;t_drive:208.2426884565184;fare:185,,,0,1,2134.4435283009025,2342.6862167574222,185,0
29,BasicRequest,1,2160,2160,2981;-1;-1,2976;-1;-1,,,,,135.07555748348486,1148.6160456957073,0:t_wait:83.15932049128014;t_drive:165.07555748348477;fare:114,,,0,3,2243.15932049128,2408.2348779747654,114,0
30,BasicRequest,1,2280,2280,2986;-1;-1,2984;-1;-1,,,,,83.35824565445503,777.242669599201,0:t_wait:111.94455948550967;t_drive:113.358245654455;fare:100,,,0,4,2391.9445594855088,2505.3028051399633,100,0
32,BasicRequest,1,2400,2400,2981;-1;-1,2969;-1;-1,,,,,173.93680390219876,2279.3367272297323,0:t_wait:0;t_drive:203.9368039021988;fare:227,,,0,1,2400,2603.936803902199,227,0
31,BasicRequest,1,2340,2340,2989;-1;-1,2978;-1;-1,,,,,246.70419219894586,2555.4246683245487,0:t_wait:193.31525508792765;t_drive:276.70419219894575;fare:255,,,0,2,2533.3152550879277,2810.0194472868748,255,0
34,BasicRequest,1,2520,2520,2990;-1;-1,2970;-1;-1,,,,,11.053039959097989,92.10866632581656,0:t_wait:216.92598969631308;t_drive:41.05303995909799;fare:100,,,0,4,2736.9259896963117,2777.97902965541,100,0
37,BasicRequest,1,2760,2760,2970;-1;-1,2972;-1;-1,,,,,108.45391655041928,956.9275289670157,0:t_wait:17.979029655409704;t_drive:138.4539165504193;fare:100,,,0,4,2777.97902965541,2916.4329462058304,100,0
35,BasicRequest,1,2580,2580,2990;-1;-1,2988;-1;-1,,,,,136.17123910667578,1181.7688504120974,0:t_wait:156.92598969631308;t_drive:196.17123910667578;fare:118,,,0,4,2736.9259896963117,2949.0956973744173,118,0
33,BasicRequest,1,2460,2460,2992;-1;-1,2986;-1;-1,,,,,282.5871709173432,3048.067151629767,0:t_wait:228.21491131919993;t_drive:312.5871709173434;fare:304,,,0,1,2688.2149113192004,3000.8020822365434,304,0
